# target delivery_s colour_int
estrack-new-norcia 853.9 16090392
estrack-kiruna 865.3 16090392
estrack-kourou 870.8 16090392
estrack-santa-maria 872.3 16090392
estrack-malargue 875.9 16090392
estrack-cebreros 876.9 16090392
estrack-redu 882.9 16090392
