# target delivery_s colour_int
estrack-new-norcia 845.6 16090392
estrack-redu 860.1 16090392
estrack-kourou 861.6 16090392
estrack-malargue 873.4 16090392
estrack-santa-maria 873.8 16090392
estrack-kiruna 880.0 16090392
estrack-cebreros 880.8 16090392
