# target delivery_s colour_int
estrack-new-norcia 854.3 16090392
estrack-cebreros 859.2 16090392
estrack-redu 861.2 16090392
estrack-santa-maria 861.3 16090392
estrack-kourou 861.5 16090392
estrack-malargue 861.7 16090392
estrack-kiruna 862.6 16090392
