# target delivery_s colour_int
estrack-new-norcia 846.4 16090392
estrack-redu 847.3 16090392
estrack-kourou 850.1 16090392
estrack-kiruna 852.1 16090392
estrack-santa-maria 855.4 16090392
estrack-malargue 858.2 16090392
estrack-cebreros 863.1 16090392
