# target delivery_s colour_int
oneweb-0018 60.5 5011624
oneweb-0026 127.5 5011624
oneweb-0006 130.3 5011624
estrack-redu 1343.1 16090392
estrack-santa-maria 1343.2 16090392
estrack-kourou 1343.3 16090392
estrack-cebreros 1343.4 16090392
estrack-new-norcia 1343.4 16090392
estrack-malargue 1343.5 16090392
estrack-kiruna 1343.5 16090392
