# target delivery_s colour_int
oneweb-0018 257.1 5011624
oneweb-0026 456.6 5011624
estrack-new-norcia 798.9 16090392
estrack-redu 799.4 16090392
estrack-santa-maria 799.4 16090392
estrack-kiruna 799.4 16090392
estrack-kourou 799.8 16090392
estrack-cebreros 803.3 16090392
estrack-malargue 805.0 16090392
