# target delivery_s colour_int
oneweb-0018 56.0 5011624
estrack-new-norcia 507.6 16090392
estrack-kiruna 507.9 16090392
estrack-cebreros 507.9 16090392
estrack-santa-maria 508.0 16090392
estrack-kourou 508.0 16090392
estrack-redu 508.0 16090392
estrack-malargue 508.0 16090392
