# target delivery_s colour_int
oneweb-0018 362.8 5011624
estrack-new-norcia 845.3 16090392
estrack-kourou 845.5 16090392
estrack-malargue 854.8 16090392
estrack-kiruna 881.4 16090392
estrack-redu 888.0 16090392
estrack-cebreros 888.4 16090392
estrack-santa-maria 892.6 16090392
oneweb-0026 923.5 5011624
