# target delivery_s colour_int
estrack-new-norcia 569.6 16090392
estrack-redu 569.8 16090392
estrack-cebreros 569.8 16090392
estrack-kiruna 569.8 16090392
estrack-malargue 569.8 16090392
estrack-kourou 569.8 16090392
estrack-santa-maria 569.9 16090392
