# target delivery_s colour_int
estrack-redu 877.2 16090392
estrack-new-norcia 877.4 16090392
estrack-malargue 877.8 16090392
estrack-kourou 883.3 16090392
estrack-santa-maria 889.0 16090392
estrack-kiruna 892.5 16090392
estrack-cebreros 896.1 16090392
