# target delivery_s colour_int
estrack-kiruna 1219.1 16090392
estrack-cebreros 1219.2 16090392
estrack-redu 1219.3 16090392
estrack-malargue 1219.3 16090392
estrack-santa-maria 1219.4 16090392
estrack-kourou 1219.4 16090392
estrack-new-norcia 1219.4 16090392
