# target delivery_s colour_int
estrack-new-norcia 790.7 16090392
estrack-malargue 791.0 16090392
estrack-kiruna 791.7 16090392
estrack-santa-maria 794.1 16090392
estrack-redu 796.8 16090392
estrack-kourou 798.3 16090392
estrack-cebreros 800.1 16090392
