# target delivery_s colour_int
oneweb-0018 66.9 5011624
estrack-kiruna 2797.5 16090392
estrack-redu 2797.6 16090392
estrack-cebreros 2797.7 16090392
estrack-santa-maria 2797.7 16090392
estrack-kourou 2797.7 16090392
estrack-malargue 2797.8 16090392
estrack-new-norcia 2797.8 16090392
