# target delivery_s colour_int
oneweb-0012 31.0 5011624
oneweb-0018 137.9 5011624
oneweb-0026 237.5 5011624
oneweb-0006 419.8 5011624
estrack-new-norcia 803.8 16090392
estrack-redu 804.0 16090392
estrack-cebreros 804.1 16090392
estrack-malargue 804.1 16090392
estrack-kourou 805.1 16090392
estrack-santa-maria 808.5 16090392
estrack-kiruna 809.2 16090392
