# target delivery_s colour_int
oneweb-0012 35.5 5011624
oneweb-0018 83.3 5011624
oneweb-0026 118.2 5011624
oneweb-0006 129.4 5011624
estrack-redu 1301.7 16090392
estrack-kiruna 1301.8 16090392
estrack-santa-maria 1301.8 16090392
estrack-kourou 1301.9 16090392
estrack-cebreros 1301.9 16090392
estrack-malargue 1301.9 16090392
estrack-new-norcia 1302.0 16090392
