# target delivery_s colour_int
estrack-new-norcia 754.2 16090392
estrack-kiruna 754.2 16090392
estrack-redu 754.3 16090392
estrack-santa-maria 754.3 16090392
estrack-cebreros 754.4 16090392
estrack-malargue 754.5 16090392
