# target delivery_s colour_int
oneweb-0012 32.8 5011624
oneweb-0018 61.1 5011624
oneweb-0026 71.8 5011624
oneweb-0006 135.1 5011624
estrack-redu 1305.4 16090392
estrack-cebreros 1305.5 16090392
estrack-santa-maria 1305.5 16090392
estrack-new-norcia 1305.5 16090392
estrack-kiruna 1305.5 16090392
estrack-kourou 1305.6 16090392
estrack-malargue 1305.7 16090392
