# target delivery_s colour_int
oneweb-0018 175.3 5011624
oneweb-0026 453.9 5011624
estrack-new-norcia 793.7 16090392
estrack-cebreros 794.1 16090392
estrack-redu 794.2 16090392
estrack-santa-maria 794.2 16090392
estrack-kiruna 794.3 16090392
estrack-malargue 796.9 16090392
estrack-kourou 797.1 16090392
