# target delivery_s colour_int
estrack-new-norcia 838.3 16090392
estrack-kiruna 839.3 16090392
estrack-kourou 839.5 16090392
estrack-cebreros 839.9 16090392
estrack-santa-maria 841.9 16090392
estrack-redu 843.2 16090392
estrack-malargue 843.6 16090392
