# target delivery_s colour_int
oneweb-0018 61.1 5011624
estrack-kiruna 2795.9 16090392
estrack-cebreros 2796.0 16090392
estrack-redu 2796.0 16090392
estrack-malargue 2796.1 16090392
estrack-santa-maria 2796.1 16090392
estrack-new-norcia 2796.2 16090392
estrack-kourou 2796.3 16090392
