# target delivery_s colour_int
oneweb-0018 363.1 5011624
estrack-new-norcia 838.5 16090392
estrack-kiruna 850.1 16090392
estrack-redu 850.6 16090392
estrack-santa-maria 861.0 16090392
estrack-kourou 861.9 16090392
estrack-malargue 862.3 16090392
estrack-cebreros 870.4 16090392
