# target delivery_s colour_int
oneweb-0018 54.2 5011624
oneweb-0006 124.3 5011624
oneweb-0026 174.6 5011624
estrack-redu 360.1 16090392
estrack-new-norcia 523.1 16090392
estrack-kiruna 523.2 16090392
estrack-kourou 523.2 16090392
estrack-malargue 523.2 16090392
estrack-cebreros 523.3 16090392
estrack-santa-maria 523.3 16090392
