# target delivery_s colour_int
estrack-cebreros 249.5 16090392
estrack-redu 249.5 16090392
estrack-kiruna 249.6 16090392
estrack-malargue 249.6 16090392
estrack-new-norcia 249.7 16090392
estrack-santa-maria 249.9 16090392
