# target delivery_s colour_int
oneweb-0018 362.4 5011624
estrack-new-norcia 844.1 16090392
estrack-malargue 856.0 16090392
estrack-kiruna 867.5 16090392
estrack-cebreros 871.2 16090392
estrack-kourou 872.8 16090392
estrack-santa-maria 880.4 16090392
estrack-redu 882.7 16090392
oneweb-0026 922.7 5011624
