# target delivery_s colour_int
oneweb-0018 49.7 5011624
estrack-kiruna 2807.1 16090392
estrack-malargue 2807.2 16090392
estrack-redu 2807.3 16090392
estrack-kourou 2807.3 16090392
estrack-santa-maria 2807.3 16090392
estrack-new-norcia 2807.4 16090392
estrack-cebreros 2807.5 16090392
