# target delivery_s colour_int
oneweb-0018 45.4 5011624
oneweb-0026 117.8 5011624
oneweb-0006 120.6 5011624
oneweb-0010 642.1 5011624
estrack-redu 1331.2 16090392
estrack-kiruna 1331.3 16090392
estrack-santa-maria 1331.4 16090392
estrack-cebreros 1331.4 16090392
estrack-kourou 1331.4 16090392
estrack-new-norcia 1331.5 16090392
estrack-malargue 1331.6 16090392
