# target delivery_s colour_int
estrack-new-norcia 855.1 16090392
estrack-santa-maria 872.0 16090392
estrack-cebreros 877.5 16090392
estrack-redu 879.4 16090392
estrack-kourou 881.3 16090392
estrack-malargue 881.7 16090392
estrack-kiruna 883.5 16090392
