# target delivery_s colour_int
estrack-santa-maria 23.2 16090392
estrack-cebreros 51.5 16090392
estrack-kourou 627.4 16090392
estrack-new-norcia 2137.2 16090392
estrack-kiruna 4660.3 16090392
estrack-malargue 6509.6 16090392
