# target delivery_s colour_int
oneweb-0018 197.4 5011624
estrack-new-norcia 792.0 16090392
estrack-kourou 792.2 16090392
estrack-malargue 792.7 16090392
estrack-santa-maria 796.6 16090392
estrack-kiruna 797.3 16090392
estrack-cebreros 797.5 16090392
estrack-redu 799.7 16090392
